epoch,raw_data_sleepMat,PulseOximeter_results
1473818402048,9381,99
1473818402068,9374,99
1473818402088,9376,99
1473818402108,9396,99
1473818402128,9404,99
1473818402148,9414,99
1473818402168,9432,99
1473818402188,9432,99
1473818402208,9450,99
1473818402228,9463,99
1473818402248,9496,99
1473818402268,9545,99
1473818402288,9574,99
1473818402308,9598,99
1473818402328,9611,99
1473818402348,9631,99
1473818402368,9664,99
1473818402388,9672,99
1473818402408,9685,99
1473818402428,9721,99
1473818402448,9748,99
1473818402468,9812,99
1473818402488,9834,99
1473818402508,9828,99
1473818402528,9818,99
1473818402548,9795,99
1473818402568,9793,99
1473818402588,9781,99
1473818402608,9773,99
1473818402628,9764,99
1473818402648,9766,99
1473818402668,9787,99
1473818402688,9806,99
1473818402708,9819,99
1473818402728,9832,99
1473818402748,9832,99
1473818402768,9855,99
1473818402788,9877,99
1473818402808,9890,99
1473818402828,9912,99
1473818402848,9934,99
1473818402868,9980,99
1473818402888,10000,99
1473818402908,10009,99
1473818402928,10020,99
1473818402948,10024,99
1473818402968,10017,99
1473818402988,10026,99
1473818403008,10045,99
1473818403028,10075,99
1473818403048,10096,99
1473818403068,10106,99
1473818403088,10098,99
1473818403108,10045,99
1473818403128,10013,99
1473818403148,9977,99
1473818403168,9935,99
1473818403188,9933,99
1473818403208,9902,99
1473818403228,9853,99
1473818403248,9880,99
1473818403268,9873,99
1473818403288,9881,99
1473818403308,9887,99
1473818403328,9871,99
1473818403348,9860,99
1473818403368,9838,99
1473818403388,9831,99
1473818403408,9840,99
1473818403428,9860,99
1473818403448,9873,99
1473818403468,9862,99
1473818403488,9863,99
1473818403508,9845,99
1473818403528,9849,99
1473818403548,9818,99
1473818403568,9826,99
1473818403588,9839,99
1473818403608,9858,99
1473818403628,9866,99
1473818403648,9855,99
1473818403668,9821,99
1473818403688,9778,99
1473818403708,9706,99
1473818403728,9649,99
1473818403748,9631,99
1473818403768,9594,99
1473818403788,9583,99
1473818403808,9545,99
1473818403828,9581,99
1473818403848,9548,99
1473818403868,9549,99
1473818403888,9590,99
1473818403908,9575,99
1473818403928,9565,99
1473818403948,9546,99
1473818403968,9525,99
1473818403988,9540,99
1473818404008,9564,99
1473818404028,9568,99
1473818404048,9563,99
1473818404068,9554,99
1473818404088,9555,99
1473818404108,9560,99
1473818404128,9541,99
1473818404148,9544,99
1473818404168,9547,99
1473818404188,9557,99
1473818404208,9580,99
1473818404228,9564,99
1473818404248,9556,99
1473818404268,9516,99
1473818404288,9448,99
1473818404308,9433,99
1473818404328,9417,99
1473818404348,9400,99
1473818404368,9373,99
1473818404388,9349,99
1473818404408,9352,99
1473818404428,9346,99
1473818404448,9359,99
1473818404468,9360,99
1473818404488,9356,99
1473818404508,9355,99
1473818404528,9348,99
1473818404548,9338,99
1473818404568,9353,99
1473818404588,9366,99
1473818404608,9392,99
1473818404628,9406,99
1473818404648,9403,99
1473818404668,9396,99
1473818404688,9368,99
1473818404708,9362,99
1473818404728,9382,99
1473818404748,9382,99
1473818404768,9424,99
1473818404788,9438,99
1473818404808,9434,99
1473818404828,9418,99
1473818404848,9372,99
1473818404868,9342,99
1473818404888,9336,99
1473818404908,9320,99
1473818404928,9307,99
1473818404948,9281,99
1473818404968,9272,99
1473818404988,9268,99
1473818405008,9288,100
1473818405028,9315,100
1473818405048,9311,100
1473818405068,9304,100
1473818405088,9309,100
1473818405108,9297,100
1473818405128,9326,100
1473818405148,9358,100
1473818405168,9382,100
1473818405188,9384,100
1473818405208,9371,100
1473818405228,9391,100
1473818405248,9407,100
1473818405268,9399,100
1473818405288,9400,100
1473818405308,9415,100
1473818405328,9449,100
1473818405348,9494,100
1473818405368,9492,100
1473818405388,9471,100
1473818405408,9440,100
1473818405428,9412,100
1473818405448,9377,100
1473818405468,9361,100
1473818405488,9350,100
1473818405508,9336,100
1473818405528,9322,100
1473818405548,9340,100
1473818405568,9341,100
1473818405588,9362,100
1473818405608,9377,100
1473818405628,9384,100
1473818405648,9396,100
1473818405668,9400,100
1473818405688,9425,100
1473818405708,9461,100
1473818405728,9498,100
1473818405748,9531,100
1473818405768,9529,100
1473818405788,9551,100
1473818405808,9566,100
1473818405828,9563,100
1473818405848,9574,100
1473818405868,9603,100
1473818405888,9635,100
1473818405908,9672,100
1473818405928,9693,100
1473818405948,9681,100
1473818405968,9665,100
1473818405988,9661,100
1473818406008,9640,101
1473818406028,9612,101
1473818406048,9602,101
1473818406068,9598,101
1473818406088,9608,101
1473818406108,9629,101
1473818406128,9650,101
1473818406148,9678,101
1473818406168,9704,101
1473818406188,9716,101
1473818406208,9739,101
1473818406228,9751,101
1473818406248,9780,101
1473818406268,9815,101
1473818406288,9840,101
1473818406308,9841,101
1473818406328,9872,101
1473818406348,9907,101
1473818406368,9936,101
1473818406388,9939,101
1473818406408,9926,101
1473818406428,9926,101
1473818406448,9950,101
1473818406468,10016,101
1473818406488,10104,101
1473818406508,10106,101
1473818406528,10086,101
1473818406548,10041,101
1473818406568,10021,101
1473818406588,10010,101
1473818406608,9992,101
1473818406628,9968,101
1473818406648,9941,101
1473818406668,9946,101
1473818406688,9954,101
1473818406708,9966,101
1473818406728,9978,101
1473818406748,9982,101
1473818406768,9985,101
1473818406788,9958,101
1473818406808,9938,101
1473818406828,9929,101
1473818406848,9943,101
1473818406868,9977,101
1473818406888,9986,101
1473818406908,9978,101
1473818406928,9970,101
1473818406948,9948,101
1473818406968,9940,101
1473818406988,9935,101
1473818407008,9940,101
1473818407028,9935,101
1473818407048,9943,101
1473818407068,9954,101
1473818407088,9942,101
1473818407108,9912,101
1473818407128,9848,101
1473818407148,9789,101
1473818407168,9772,101
1473818407188,9743,101
1473818407208,9720,101
1473818407228,9703,101
1473818407248,9682,101
1473818407268,9669,101
1473818407288,9674,101
1473818407308,9671,101
1473818407328,9670,101
1473818407348,9659,101
1473818407368,9641,101
1473818407388,9627,101
1473818407408,9617,101
1473818407428,9647,101
1473818407448,9661,101
1473818407468,9657,101
1473818407488,9653,101
1473818407508,9640,101
1473818407528,9621,101
1473818407548,9610,101
1473818407568,9611,101
1473818407588,9625,101
1473818407608,9630,101
1473818407628,9632,101
1473818407648,9644,101
1473818407668,9621,101
1473818407688,9592,101
1473818407708,9538,101
1473818407728,9507,101
1473818407748,9487,101
1473818407768,9456,101
1473818407788,9426,101
1473818407808,9397,101
1473818407828,9402,101
1473818407848,9411,101
1473818407868,9421,101
1473818407888,9424,101
1473818407908,9418,101
1473818407928,9392,101
1473818407948,9386,101
1473818407968,9368,101
1473818407988,9402,101
1473818408008,9414,101
1473818408028,9402,101
1473818408048,9429,101
1473818408068,9427,101
1473818408088,9395,101
1473818408108,9392,101
1473818408128,9418,101
1473818408148,9416,101
1473818408168,9437,101
1473818408188,9468,101
1473818408208,9482,101
1473818408228,9467,101
1473818408248,9451,101
1473818408268,9406,101
1473818408288,9358,101
1473818408308,9343,101
1473818408328,9314,101
1473818408348,9287,101
1473818408368,9269,101
1473818408388,9264,101
1473818408408,9270,101
1473818408428,9288,101
1473818408448,9304,101
1473818408468,9297,101
1473818408488,9292,101
1473818408508,9288,101
1473818408528,9288,101
1473818408548,9311,101
1473818408568,9350,101
1473818408588,9362,101
1473818408608,9366,101
1473818408628,9379,101
1473818408648,9378,101
1473818408668,9368,101
1473818408688,9347,101
1473818408708,9368,101
1473818408728,9380,101
1473818408748,9400,101
1473818408768,9414,101
1473818408788,9387,101
1473818408808,9366,101
1473818408828,9340,101
1473818408848,9299,101
1473818408868,9282,101
1473818408888,9254,101
1473818408908,9241,101
1473818408928,9227,101
1473818408948,9237,101
1473818408968,9253,101
1473818408988,9259,101
1473818409008,9270,102
1473818409028,9292,102
1473818409048,9275,102
1473818409068,9277,102
1473818409088,9325,102
1473818409108,9353,102
1473818409128,9376,102
1473818409148,9406,102
1473818409168,9423,102
1473818409188,9448,102
1473818409208,9456,102
1473818409228,9469,102
1473818409248,9464,102
1473818409268,9476,102
1473818409288,9510,102
1473818409308,9537,102
1473818409328,9590,102
1473818409348,9582,102
1473818409368,9554,102
1473818409388,9527,102
1473818409408,9496,102
1473818409428,9484,102
1473818409448,9479,102
1473818409468,9472,102
1473818409488,9461,102
1473818409508,9474,102
1473818409528,9509,102
1473818409548,9530,102
1473818409568,9551,102
1473818409588,9586,102
1473818409608,9594,102
1473818409628,9628,102
1473818409648,9650,102
1473818409668,9692,102
1473818409688,9751,102
1473818409708,9785,102
1473818409728,9818,102
1473818409748,9856,102
1473818409768,9882,102
1473818409788,9882,102
1473818409808,9894,102
1473818409828,9923,102
1473818409848,9956,102
1473818409868,10001,102
1473818409888,10052,102
1473818409908,10032,102
1473818409928,10012,102
1473818409948,9994,102
1473818409968,9969,102
1473818409988,9958,102
1473818410008,9935,103
1473818410028,9920,103
1473818410048,9926,103
1473818410068,9938,103
1473818410088,9959,103
1473818410108,9984,103
1473818410128,9992,103
1473818410148,10015,103
1473818410168,10008,103
1473818410188,10031,103
1473818410208,10047,103
1473818410228,10055,103
1473818410248,10108,103
1473818410268,10142,103
1473818410288,10161,103
1473818410308,10165,103
1473818410328,10171,103
1473818410348,10175,103
1473818410368,10155,103
1473818410388,10167,103
1473818410408,10187,103
1473818410428,10202,103
1473818410448,10258,103
1473818410468,10260,103
1473818410488,10229,103
1473818410508,10190,103
1473818410528,10129,103
1473818410548,10104,103
1473818410568,10083,103
1473818410588,10040,103
1473818410608,10012,103
1473818410628,9980,103
1473818410648,9972,103
1473818410668,9971,103
1473818410688,9968,103
1473818410708,9976,103
1473818410728,9966,103
1473818410748,9952,103
1473818410768,9941,103
1473818410788,9924,103
1473818410808,9944,103
1473818410828,9968,103
1473818410848,9979,103
1473818410868,9984,103
1473818410888,9973,103
1473818410908,9969,103
1473818410928,9945,103
1473818410948,9931,103
1473818410968,9940,103
1473818410988,9936,103
1473818411008,9971,104
1473818411028,9955,104
1473818411048,9934,104
1473818411068,9912,104
1473818411088,9844,104
1473818411108,9791,104
1473818411128,9768,104
1473818411148,9737,104
1473818411168,9712,104
1473818411188,9697,104
1473818411208,9673,104
1473818411228,9656,104
1473818411248,9650,104
1473818411268,9656,104
1473818411288,9653,104
1473818411308,9648,104
1473818411328,9634,104
1473818411348,9604,104
1473818411368,9614,104
1473818411388,9640,104
1473818411408,9666,104
1473818411428,9660,104
1473818411448,9640,104
1473818411468,9628,104
1473818411488,9621,104
1473818411508,9602,104
1473818411528,9608,104
1473818411548,9617,104
1473818411568,9644,104
1473818411588,9648,104
1473818411608,9630,104
1473818411628,9616,104
1473818411648,9571,104
1473818411668,9514,104
1473818411688,9501,104
1473818411708,9481,104
1473818411728,9459,104
1473818411748,9434,104
1473818411768,9416,104
1473818411788,9416,104
1473818411808,9419,104
1473818411828,9426,104
1473818411848,9424,104
1473818411868,9412,104
1473818411888,9411,104
1473818411908,9405,104
1473818411928,9405,104
1473818411948,9418,104
1473818411968,9434,104
1473818411988,9447,104
1473818412008,9456,103
1473818412028,9465,103
1473818412048,9448,103
1473818412068,9422,103
1473818412088,9425,103
1473818412108,9441,103
1473818412128,9473,103
1473818412148,9494,103
1473818412168,9480,103
1473818412188,9480,103
1473818412208,9463,103
1473818412228,9419,103
1473818412248,9390,103
1473818412268,9352,103
1473818412288,9336,103
1473818412308,9325,103
1473818412328,9301,103
1473818412348,9283,103
1473818412368,9287,103
1473818412388,9300,103
1473818412408,9307,103
1473818412428,9310,103
1473818412448,9310,103
1473818412468,9302,103
1473818412488,9306,103
1473818412508,9332,103
1473818412528,9353,103
1473818412548,9370,103
1473818412568,9384,103
1473818412588,9395,103
1473818412608,9400,103
1473818412628,9388,103
1473818412648,9386,103
1473818412668,9402,103
1473818412688,9413,103
1473818412708,9464,103
1473818412728,9488,103
1473818412748,9460,103
1473818412768,9438,103
1473818412788,9405,103
1473818412808,9373,103
1473818412828,9357,103
1473818412848,9340,103
1473818412868,9326,103
1473818412888,9298,103
1473818412908,9293,103
1473818412928,9304,103
1473818412948,9320,103
1473818412968,9336,103
1473818412988,9329,103
1473818413008,9295,103
1473818413028,9304,103
1473818413048,9358,103
1473818413068,9357,103
1473818413088,9368,103
1473818413108,9434,103
1473818413128,9437,103
1473818413148,9453,103
1473818413168,9466,103
1473818413188,9466,103
1473818413208,9453,103
1473818413228,9437,103
1473818413248,9459,103
1473818413268,9510,103
1473818413288,9534,103
1473818413308,9523,103
1473818413328,9502,103
1473818413348,9469,103
1473818413368,9432,103
1473818413388,9415,103
1473818413408,9386,103
1473818413428,9373,103
1473818413448,9356,103
1473818413468,9346,103
1473818413488,9329,103
1473818413508,9315,103
1473818413528,9329,103
1473818413548,9319,103
1473818413568,9280,103
1473818413588,9169,103
1473818413608,8958,103
1473818413628,8653,103
1473818413648,8415,103
1473818413668,8200,103
1473818413688,7788,103
1473818413708,7227,103
1473818413728,6843,103
1473818413748,6503,103
1473818413768,6054,103
1473818413788,5536,103
1473818413808,5089,103
1473818413828,4778,103
1473818413848,4484,103
1473818413868,4174,103
1473818413888,3920,103
1473818413908,3706,103
1473818413928,3497,103
1473818413948,3322,103
1473818413968,3182,103
1473818413988,3131,103
1473818414008,3118,104
1473818414028,3081,104
1473818414048,3069,104
1473818414068,3102,104
1473818414088,3078,104
1473818414108,3054,104
1473818414128,3044,104
1473818414148,3118,104
1473818414168,3230,104
1473818414188,3269,104
1473818414208,3249,104
1473818414228,3314,104
1473818414248,3448,104
1473818414268,3474,104
1473818414288,3412,104
1473818414308,3352,104
1473818414328,3364,104
1473818414348,3356,104
1473818414368,3270,104
1473818414388,3217,104
1473818414408,3256,104
1473818414428,3391,104
1473818414448,3546,104
1473818414468,3503,104
1473818414488,3475,104
1473818414508,3662,104
1473818414528,3959,104
1473818414548,4101,104
1473818414568,4032,104
1473818414588,4116,104
1473818414608,4505,104
1473818414628,4803,104
1473818414648,4676,104
1473818414668,4503,104
1473818414688,4804,104
1473818414708,5240,104
1473818414728,5187,104
1473818414748,4950,104
1473818414768,5086,104
1473818414788,5454,104
1473818414808,5526,104
1473818414828,5254,104
1473818414848,5138,104
1473818414868,5391,104
1473818414888,5712,104
1473818414908,5636,104
1473818414928,5274,104
1473818414948,5106,104
1473818414968,5284,104
1473818414988,5588,104
1473818415008,5510,103
1473818415028,5076,103
1473818415048,4868,103
1473818415068,5058,103
1473818415088,5208,103
1473818415108,5029,103
1473818415128,4876,103
1473818415148,4927,103
1473818415168,4907,103
1473818415188,4902,103
1473818415208,4941,103
1473818415228,4834,103
1473818415248,4759,103
1473818415268,4774,103
1473818415288,4885,103
1473818415308,4960,103
1473818415328,4886,103
1473818415348,4752,103
1473818415368,4726,103
1473818415388,4840,103
1473818415408,4987,103
1473818415428,4920,103
1473818415448,4602,103
1473818415468,4483,103
1473818415488,4736,103
1473818415508,4930,103
1473818415528,4739,103
1473818415548,4454,103
1473818415568,4506,103
1473818415588,4824,103
1473818415608,4831,103
1473818415628,4431,103
1473818415648,4149,103
1473818415668,4261,103
1473818415688,4460,103
1473818415708,4340,103
1473818415728,4093,103
1473818415748,4074,103
1473818415768,4213,103
1473818415788,4192,103
1473818415808,4024,103
1473818415828,4001,103
1473818415848,4165,103
1473818415868,4251,103
1473818415888,4130,103
1473818415908,4029,103
1473818415928,4132,103
1473818415948,4316,103
1473818415968,4354,103
1473818415988,4136,103
1473818416008,3933,103
1473818416028,3970,103
1473818416048,4122,103
1473818416068,4125,103
1473818416088,4120,103
1473818416108,4171,103
1473818416128,4124,103
